"","Date","Flow","SpC"
"927",1952-07-15,106,NA
"928",1952-07-16,97,NA
"929",1952-07-17,92,NA
"930",1952-07-18,137,NA
"931",1952-07-19,167,NA
"932",1952-07-20,150,NA
"933",1952-07-21,118,NA
"934",1952-07-22,120,NA
"935",1952-07-23,103,NA
"936",1952-07-24,92,NA
"937",1952-07-25,88,NA
"938",1952-07-26,82,NA
"939",1952-07-27,84,NA
"940",1952-07-28,80,NA
"941",1952-07-29,80,NA
"942",1952-07-30,95,NA
"943",1952-07-31,354,NA
"944",1952-08-01,263,NA
"945",1952-08-02,174,NA
"946",1952-08-03,140,NA
"947",1952-08-04,116,NA
"948",1952-08-05,129,NA
"949",1952-08-06,272,NA
"950",1952-08-07,719,NA
"951",1952-08-08,640,NA
"952",1952-08-09,620,NA
"953",1952-08-10,312,NA
"954",1952-08-11,444,NA
"955",1952-08-12,364,NA
"956",1952-08-13,190,NA
"957",1952-08-14,153,NA
"958",1952-08-15,143,NA
"959",1952-08-16,160,NA
"960",1952-08-17,466,NA
"961",1952-08-18,254,NA
"962",1952-08-19,197,NA
"963",1952-08-20,150,NA
"964",1952-08-21,200,NA
"965",1952-08-22,250,NA
"966",1952-08-23,300,NA
"967",1952-08-24,400,NA
"968",1952-08-25,200,NA
"969",1952-08-26,150,NA
"970",1952-08-27,130,NA
"971",1952-08-28,110,NA
"972",1952-08-29,110,NA
"973",1952-08-30,120,NA
"974",1952-08-31,250,NA
"975",1952-09-01,900,NA
"976",1952-09-02,2000,NA
"977",1952-09-03,800,NA
"978",1952-09-04,400,NA
"979",1952-09-05,300,NA
"980",1952-09-06,200,NA
"981",1952-09-07,150,NA
"982",1952-09-08,130,NA
"983",1952-09-09,120,NA
"984",1952-09-10,110,NA
"985",1952-09-11,100,NA
"986",1952-09-12,98,NA
"987",1952-09-13,96,NA
"988",1952-09-14,100,NA
"989",1952-09-15,110,NA
"990",1952-09-16,108,NA
"991",1952-09-17,108,NA
"992",1952-09-18,94,NA
"993",1952-09-19,95,NA
"994",1952-09-20,140,NA
"995",1952-09-21,128,NA
"996",1952-09-22,106,NA
"997",1952-09-23,118,NA
"998",1952-09-24,120,NA
"999",1952-09-25,106,NA
"1000",1952-09-26,102,NA
"1001",1952-09-27,113,NA
"1002",1952-09-28,100,NA
"1003",1952-09-29,86,NA
"1004",1952-09-30,94,NA
"1005",1952-10-01,101,NA
"1006",1952-10-02,92,NA
"1007",1952-10-03,89,NA
"1008",1952-10-04,104,NA
"1009",1952-10-05,97,NA
"1010",1952-10-06,86,NA
"1011",1952-10-07,96,NA
"1012",1952-10-08,107,NA
"1013",1952-10-09,121,NA
"1014",1952-10-10,161,NA
"1015",1952-10-11,214,NA
"1016",1952-10-12,157,NA
"1017",1952-10-13,126,NA
"1018",1952-10-14,117,NA
"1019",1952-10-15,107,NA
"1020",1952-10-16,103,NA
"1021",1952-10-17,99,NA
"1022",1952-10-18,98,NA
"1023",1952-10-19,96,NA
"1024",1952-10-20,87,NA
"1025",1952-10-21,93,NA
"1026",1952-10-22,98,NA
"1027",1952-10-23,99,NA
"1028",1952-10-24,96,NA
"1029",1952-10-25,89,NA
"1030",1952-10-26,90,NA
"1031",1952-10-27,89,NA
"1032",1952-10-28,108,NA
"1033",1952-10-29,99,NA
"1034",1952-10-30,97,NA
"1035",1952-10-31,97,NA
"1036",1952-11-01,95,NA
"1037",1952-11-02,95,NA
"1038",1952-11-03,97,NA
"1039",1952-11-04,121,NA
"1040",1952-11-05,132,NA
"1041",1952-11-06,111,NA
"1042",1952-11-07,112,NA
"1043",1952-11-08,110,NA
"1044",1952-11-09,104,NA
"1045",1952-11-10,101,NA
"1046",1952-11-11,137,NA
"1047",1952-11-12,182,NA
"1048",1952-11-13,207,NA
"1049",1952-11-14,170,NA
"1050",1952-11-15,305,NA
"1051",1952-11-16,1310,NA
"1052",1952-11-17,478,NA
"1053",1952-11-18,272,NA
"1054",1952-11-19,250,NA
"1055",1952-11-20,1000,NA
"1056",1952-11-21,3000,NA
"1057",1952-11-22,5000,NA
"1058",1952-11-23,6000,NA
"1059",1952-11-24,1500,NA
"1060",1952-11-25,700,NA
"1061",1952-11-26,500,NA
"1062",1952-11-27,450,NA
"1063",1952-11-28,400,NA
"1064",1952-11-29,350,NA
"1065",1952-11-30,300,NA
"1066",1952-12-01,280,NA
"1067",1952-12-02,300,NA
"1068",1952-12-03,370,NA
"1069",1952-12-04,420,NA
"1070",1952-12-05,400,NA
"1071",1952-12-06,520,NA
"1072",1952-12-07,500,NA
"1073",1952-12-08,400,NA
"1074",1952-12-09,350,NA
"1075",1952-12-10,292,NA
"1076",1952-12-11,375,NA
"1077",1952-12-12,1140,NA
"1078",1952-12-13,572,NA
"1079",1952-12-14,420,NA
"1080",1952-12-15,343,NA
"1081",1952-12-16,302,NA
"1082",1952-12-17,282,NA
"1083",1952-12-18,272,NA
"1084",1952-12-19,252,NA
"1085",1952-12-20,243,NA
"1086",1952-12-21,262,NA
"1087",1952-12-22,332,NA
"1088",1952-12-23,302,NA
"1089",1952-12-24,272,NA
"1090",1952-12-25,252,NA
"1091",1952-12-26,243,NA
"1092",1952-12-27,225,NA
"1093",1952-12-28,220,NA
"1094",1952-12-29,204,NA
"1095",1952-12-30,200,NA
"1096",1952-12-31,449,NA
"1097",1953-01-01,2450,NA
"1098",1953-01-02,1090,NA
"1099",1953-01-03,821,NA
"1100",1953-01-04,979,NA
"1101",1953-01-05,608,NA
"1102",1953-01-06,466,NA
"1103",1953-01-07,409,NA
"1104",1953-01-08,375,NA
"1105",1953-01-09,501,NA
"1106",1953-01-10,1310,NA
"1107",1953-01-11,1610,NA
"1108",1953-01-12,847,NA
"1109",1953-01-13,584,NA
"1110",1953-01-14,466,NA
"1111",1953-01-15,409,NA
"1112",1953-01-16,386,NA
"1113",1953-01-17,364,NA
"1114",1953-01-18,354,NA
"1115",1953-01-19,364,NA
"1116",1953-01-20,354,NA
"1117",1953-01-21,234,NA
"1118",1953-01-22,490,NA
"1119",1953-01-23,536,NA
"1120",1953-01-24,1960,NA
"1121",1953-01-25,4950,NA
"1122",1953-01-26,4000,NA
"1123",1953-01-27,899,NA
"1124",1953-01-28,719,NA
"1125",1953-01-29,669,NA
"1126",1953-01-30,608,NA
"1127",1953-01-31,501,NA
"1128",1953-02-01,466,NA
"1129",1953-02-02,444,NA
"1130",1953-02-03,409,NA
"1131",1953-02-04,398,NA
"1132",1953-02-05,386,NA
"1133",1953-02-06,364,NA
"1134",1953-02-07,719,NA
"1135",1953-02-08,1430,NA
"1136",1953-02-09,821,NA
"1137",1953-02-10,584,NA
"1138",1953-02-11,490,NA
"1139",1953-02-12,490,NA
"1140",1953-02-13,644,NA
"1141",1953-02-14,584,NA
"1142",1953-02-15,1610,NA
"1143",1953-02-16,4000,NA
"1144",1953-02-17,1370,NA
"1145",1953-02-18,847,NA
"1146",1953-02-19,644,NA
"1147",1953-02-20,572,NA
"1148",1953-02-21,669,NA
"1149",1953-02-22,3020,NA
"1150",1953-02-23,1340,NA
"1151",1953-02-24,795,NA
"1152",1953-02-25,719,NA
"1153",1953-02-26,669,NA
"1154",1953-02-27,584,NA
"1155",1953-02-28,512,NA
"1156",1953-03-01,466,NA
"1157",1953-03-02,478,NA
"1158",1953-03-03,536,NA
"1159",1953-03-04,694,NA
"1160",1953-03-05,2370,NA
"1161",1953-03-06,1370,NA
"1162",1953-03-07,821,NA
"1163",1953-03-08,669,NA
"1164",1953-03-09,584,NA
"1165",1953-03-10,524,NA
"1166",1953-03-11,490,NA
"1167",1953-03-12,524,NA
"1168",1953-03-13,1610,NA
"1169",1953-03-14,1710,NA
"1170",1953-03-15,979,NA
"1171",1953-03-16,1220,NA
"1172",1953-03-17,899,NA
"1173",1953-03-18,694,NA
"1174",1953-03-19,719,NA
"1175",1953-03-20,719,NA
"1176",1953-03-21,548,NA
"1177",1953-03-22,490,NA
"1178",1953-03-23,466,NA
"1179",1953-03-24,1250,NA
"1180",1953-03-25,3280,NA
"1181",1953-03-26,1960,NA
"1182",1953-03-27,1170,NA
"1183",1953-03-28,821,NA
"1184",1953-03-29,669,NA
"1185",1953-03-30,584,NA
"1186",1953-03-31,536,NA
"1187",1953-04-01,512,NA
"1188",1953-04-02,490,NA
"1189",1953-04-03,444,NA
"1190",1953-04-04,420,NA
"1191",1953-04-05,420,NA
"1192",1953-04-06,444,NA
"1193",1953-04-07,548,NA
"1194",1953-04-08,952,NA
"1195",1953-04-09,644,NA
"1196",1953-04-10,501,NA
"1197",1953-04-11,444,NA
"1198",1953-04-12,536,NA
"1199",1953-04-13,3130,NA
"1200",1953-04-14,3280,NA
"1201",1953-04-15,1170,NA
"1202",1953-04-16,847,NA
"1203",1953-04-17,847,NA
"1204",1953-04-18,669,NA
"1205",1953-04-19,584,NA
"1206",1953-04-20,524,NA
"1207",1953-04-21,478,NA
"1208",1953-04-22,444,NA
"1209",1953-04-23,420,NA
"1210",1953-04-24,398,NA
"1211",1953-04-25,375,NA
"1212",1953-04-26,354,NA
"1213",1953-04-27,343,NA
"1214",1953-04-28,332,NA
"1215",1953-04-29,312,NA
"1216",1953-04-30,332,NA
"1217",1953-05-01,1090,NA
"1218",1953-05-02,847,NA
"1219",1953-05-03,560,NA
"1220",1953-05-04,608,NA
"1221",1953-05-05,409,NA
"1222",1953-05-06,501,NA
"1223",1953-05-07,952,NA
"1224",1953-05-08,644,NA
"1225",1953-05-09,432,NA
"1226",1953-05-10,364,NA
"1227",1953-05-11,322,NA
"1228",1953-05-12,292,NA
"1229",1953-05-13,262,NA
"1230",1953-05-14,243,NA
"1231",1953-05-15,234,NA
"1232",1953-05-16,216,NA
"1233",1953-05-17,223,NA
"1234",1953-05-18,211,NA
"1235",1953-05-19,694,NA
"1236",1953-05-20,1250,NA
"1237",1953-05-21,669,NA
"1238",1953-05-22,375,NA
"1239",1953-05-23,282,NA
"1240",1953-05-24,243,NA
"1241",1953-05-25,218,NA
"1242",1953-05-26,200,NA
"1243",1953-05-27,188,NA
"1244",1953-05-28,170,NA
"1245",1953-05-29,160,NA
"1246",1953-05-30,162,NA
"1247",1953-05-31,156,NA
"1248",1953-06-01,140,NA
"1249",1953-06-02,162,NA
"1250",1953-06-03,168,NA
"1251",1953-06-04,153,NA
"1252",1953-06-05,144,NA
"1253",1953-06-06,144,NA
"1254",1953-06-07,135,NA
"1255",1953-06-08,133,NA
"1256",1953-06-09,146,NA
"1257",1953-06-10,147,NA
"1258",1953-06-11,159,NA
"1259",1953-06-12,160,NA
"1260",1953-06-13,1170,NA
"1261",1953-06-14,744,NA
"1262",1953-06-15,398,NA
"1263",1953-06-16,223,NA
"1264",1953-06-17,204,NA
"1265",1953-06-18,354,NA
"1266",1953-06-19,282,NA
"1267",1953-06-20,190,NA
"1268",1953-06-21,162,NA
"1269",1953-06-22,144,NA
"1270",1953-06-23,150,NA
"1271",1953-06-24,136,NA
"1272",1953-06-25,120,NA
"1273",1953-06-26,103,NA
"1274",1953-06-27,115,NA
"1275",1953-06-28,144,NA
"1276",1953-06-29,207,NA
"1277",1953-06-30,165,NA
"1278",1953-07-01,135,NA
"1279",1953-07-02,125,NA
"1280",1953-07-03,115,NA
"1281",1953-07-04,99,NA
"1282",1953-07-05,89,NA
"1283",1953-07-06,90,NA
"1284",1953-07-07,103,NA
"1285",1953-07-08,92,NA
"1286",1953-07-09,98,NA
"1287",1953-07-10,90,NA
"1288",1953-07-11,89,NA
"1289",1953-07-12,83,NA
"1290",1953-07-13,80,NA
"1291",1953-07-14,70,NA
"1292",1953-07-15,60,NA
"1293",1953-07-16,60,NA
"1294",1953-07-17,62,NA
"1295",1953-07-18,62,NA
"1296",1953-07-19,59,NA
"1297",1953-07-20,72,NA
"1298",1953-07-21,466,NA
"1299",1953-07-22,150,NA
"1300",1953-07-23,110,NA
"1301",1953-07-24,90,NA
"1302",1953-07-25,80,NA
"1303",1953-07-26,70,NA
"1304",1953-07-27,70,NA
"1305",1953-07-28,68,NA
"1306",1953-07-29,61,NA
"1307",1953-07-30,60,NA
"1308",1953-07-31,55,NA
"1309",1953-08-01,54,NA
"1310",1953-08-02,52,NA
"1311",1953-08-03,49,NA
"1312",1953-08-04,57,NA
"1313",1953-08-05,64,NA
"1314",1953-08-06,65,NA
"1315",1953-08-07,60,NA
"1316",1953-08-08,60,NA
"1317",1953-08-09,60,NA
"1318",1953-08-10,280,NA
"1319",1953-08-11,130,NA
"1320",1953-08-12,89,NA
"1321",1953-08-13,75,NA
"1322",1953-08-14,72,NA
"1323",1953-08-15,59,NA
"1324",1953-08-16,52,NA
"1325",1953-08-17,45,NA
"1326",1953-08-18,45,NA
"1327",1953-08-19,200,NA
"1328",1953-08-20,129,NA
"1329",1953-08-21,84,NA
"1330",1953-08-22,66,NA
"1331",1953-08-23,56,NA
"1332",1953-08-24,48,NA
"1333",1953-08-25,43,NA
"1334",1953-08-26,42,NA
"1335",1953-08-27,34,NA
"1336",1953-08-28,32,NA
"1337",1953-08-29,31,NA
"1338",1953-08-30,28,NA
"1339",1953-08-31,26,NA
"1340",1953-09-01,25,NA
"1341",1953-09-02,24,NA
"1342",1953-09-03,25,NA
"1343",1953-09-04,22,NA
"1344",1953-09-05,21,NA
"1345",1953-09-06,24,NA
"1346",1953-09-07,32,NA
"1347",1953-09-08,41,NA
"1348",1953-09-09,45,NA
"1349",1953-09-10,52,NA
"1350",1953-09-11,44,NA
"1351",1953-09-12,38,NA
"1352",1953-09-13,35,NA
"1353",1953-09-14,29,NA
"1354",1953-09-15,28,NA
"1355",1953-09-16,34,NA
"1356",1953-09-17,31,NA
"1357",1953-09-18,34,NA
"1358",1953-09-19,34,NA
"1359",1953-09-20,24,NA
"1360",1953-09-21,25,NA
"1361",1953-09-22,24,NA
"1362",1953-09-23,24,NA
"1363",1953-09-24,23,NA
"1364",1953-09-25,23,NA
"1365",1953-09-26,26,NA
"1366",1953-09-27,46,NA
"1367",1953-09-28,91,NA
"1368",1953-09-29,62,NA
"1369",1953-09-30,56,NA
"1370",1953-10-01,52,NA
"1371",1953-10-02,52,NA
"1372",1953-10-03,51,NA
"1373",1953-10-04,45,NA
"1374",1953-10-05,38,NA
"1375",1953-10-06,36,NA
"1376",1953-10-07,42,NA
"1377",1953-10-08,42,NA
"1378",1953-10-09,41,NA
"1379",1953-10-10,41,NA
"1380",1953-10-11,41,NA
"1381",1953-10-12,40,NA
"1382",1953-10-13,38,NA
"1383",1953-10-14,38,NA
"1384",1953-10-15,42,NA
"1385",1953-10-16,41,NA
"1386",1953-10-17,38,NA
"1387",1953-10-18,39,NA
"1388",1953-10-19,39,NA
"1389",1953-10-20,36,NA
"1390",1953-10-21,38,NA
"1391",1953-10-22,40,NA
"1392",1953-10-23,38,NA
"1393",1953-10-24,42,NA
"1394",1953-10-25,35,NA
"1395",1953-10-26,38,NA
"1396",1953-10-27,38,NA
"1397",1953-10-28,40,NA
"1398",1953-10-29,51,NA
"1399",1953-10-30,78,NA
"1400",1953-10-31,140,NA
"1401",1953-11-01,110,NA
"1402",1953-11-02,75,NA
"1403",1953-11-03,79,NA
"1404",1953-11-04,75,NA
"1405",1953-11-05,67,NA
"1406",1953-11-06,68,NA
"1407",1953-11-07,74,NA
"1408",1953-11-08,71,NA
"1409",1953-11-09,65,NA
"1410",1953-11-10,65,NA
"1411",1953-11-11,70,NA
"1412",1953-11-12,67,NA
"1413",1953-11-13,65,NA
"1414",1953-11-14,64,NA
"1415",1953-11-15,61,NA
"1416",1953-11-16,58,NA
"1417",1953-11-17,59,NA
"1418",1953-11-18,62,NA
"1419",1953-11-19,60,NA
"1420",1953-11-20,57,NA
"1421",1953-11-21,65,NA
"1422",1953-11-22,78,NA
"1423",1953-11-23,78,NA
"1424",1953-11-24,87,NA
"1425",1953-11-25,87,NA
"1426",1953-11-26,79,NA
"1427",1953-11-27,71,NA
"1428",1953-11-28,70,NA
"1429",1953-11-29,71,NA
"1430",1953-11-30,65,NA
"1431",1953-12-01,72,NA
"1432",1953-12-02,72,NA
"1433",1953-12-03,69,NA
"1434",1953-12-04,71,NA
"1435",1953-12-05,91,NA
"1436",1953-12-06,96,NA
"1437",1953-12-07,93,NA
"1438",1953-12-08,137,NA
"1439",1953-12-09,139,NA
"1440",1953-12-10,122,NA
"1441",1953-12-11,106,NA
"1442",1953-12-12,120,NA
"1443",1953-12-13,252,NA
"1444",1953-12-14,1500,NA
"1445",1953-12-15,1830,NA
"1446",1953-12-16,455,NA
"1447",1953-12-17,252,NA
"1448",1953-12-18,176,NA
"1449",1953-12-19,133,NA
"1450",1953-12-20,146,NA
"1451",1953-12-21,146,NA
"1452",1953-12-22,140,NA
"1453",1953-12-23,140,NA
"1454",1953-12-24,133,NA
"1455",1953-12-25,116,NA
"1456",1953-12-26,111,NA
"1457",1953-12-27,110,NA
"1458",1953-12-28,108,NA
"1459",1953-12-29,117,NA
"1460",1953-12-30,116,NA
"1461",1953-12-31,104,NA
"1462",1954-01-01,104,NA
"1463",1954-01-02,102,NA
"1464",1954-01-03,102,NA
"1465",1954-01-04,99,NA
"1466",1954-01-05,108,NA
"1467",1954-01-06,96,NA
"1468",1954-01-07,97,NA
"1469",1954-01-08,102,NA
"1470",1954-01-09,91,NA
"1471",1954-01-10,97,NA
"1472",1954-01-11,112,NA
"1473",1954-01-12,136,NA
"1474",1954-01-13,147,NA
"1475",1954-01-14,119,NA
"1476",1954-01-15,214,NA
"1477",1954-01-16,2340,NA
"1478",1954-01-17,3360,NA
"1479",1954-01-18,744,NA
"1480",1954-01-19,420,NA
"1481",1954-01-20,322,NA
"1482",1954-01-21,866,NA
"1483",1954-01-22,2330,NA
"1484",1954-01-23,3850,NA
"1485",1954-01-24,1490,NA
"1486",1954-01-25,795,NA
"1487",1954-01-26,1430,NA
"1488",1954-01-27,2290,NA
"1489",1954-01-28,1280,NA
"1490",1954-01-29,669,NA
"1491",1954-01-30,478,NA
"1492",1954-01-31,398,NA
"1493",1954-02-01,343,NA
"1494",1954-02-02,312,NA
"1495",1954-02-03,292,NA
"1496",1954-02-04,272,NA
"1497",1954-02-05,252,NA
"1498",1954-02-06,234,NA
"1499",1954-02-07,216,NA
"1500",1954-02-08,204,NA
"1501",1954-02-09,200,NA
"1502",1954-02-10,195,NA
"1503",1954-02-11,188,NA
"1504",1954-02-12,178,NA
"1505",1954-02-13,168,NA
"1506",1954-02-14,162,NA
"1507",1954-02-15,165,NA
"1508",1954-02-16,165,NA
"1509",1954-02-17,170,NA
"1510",1954-02-18,167,NA
"1511",1954-02-19,162,NA
"1512",1954-02-20,156,NA
"1513",1954-02-21,516,NA
"1514",1954-02-22,2330,NA
"1515",1954-02-23,925,NA
"1516",1954-02-24,501,NA
"1517",1954-02-25,386,NA
"1518",1954-02-26,332,NA
"1519",1954-02-27,282,NA
"1520",1954-02-28,252,NA
"1521",1954-03-01,1100,NA
"1522",1954-03-02,4040,NA
"1523",1954-03-03,1560,NA
"1524",1954-03-04,1610,NA
"1525",1954-03-05,925,NA
"1526",1954-03-06,596,NA
"1527",1954-03-07,478,NA
"1528",1954-03-08,409,NA
"1529",1954-03-09,364,NA
"1530",1954-03-10,332,NA
"1531",1954-03-11,312,NA
"1532",1954-03-12,282,NA
"1533",1954-03-13,272,NA
"1534",1954-03-14,1330,NA
"1535",1954-03-15,2030,NA
"1536",1954-03-16,769,NA
"1537",1954-03-17,512,NA
"1538",1954-03-18,420,NA
"1539",1954-03-19,375,NA
"1540",1954-03-20,386,NA
"1541",1954-03-21,478,NA
"1542",1954-03-22,398,NA
"1543",1954-03-23,322,NA
"1544",1954-03-24,302,NA
"1545",1954-03-25,282,NA
"1546",1954-03-26,272,NA
"1547",1954-03-27,272,NA
"1548",1954-03-28,272,NA
"1549",1954-03-29,252,NA
"1550",1954-03-30,243,NA
"1551",1954-03-31,252,NA
"1552",1954-04-01,466,NA
"1553",1954-04-02,524,NA
"1554",1954-04-03,364,NA
"1555",1954-04-04,302,NA
"1556",1954-04-05,262,NA
"1557",1954-04-06,262,NA
"1558",1954-04-07,282,NA
"1559",1954-04-08,262,NA
"1560",1954-04-09,322,NA
"1561",1954-04-10,386,NA
"1562",1954-04-11,282,NA
"1563",1954-04-12,272,NA
"1564",1954-04-13,262,NA
"1565",1954-04-14,234,NA
"1566",1954-04-15,234,NA
"1567",1954-04-16,262,NA
"1568",1954-04-17,3470,NA
"1569",1954-04-18,3850,NA
"1570",1954-04-19,1090,NA
"1571",1954-04-20,608,NA
"1572",1954-04-21,444,NA
"1573",1954-04-22,375,NA
"1574",1954-04-23,332,NA
"1575",1954-04-24,292,NA
"1576",1954-04-25,262,NA
"1577",1954-04-26,252,NA
"1578",1954-04-27,364,NA
"1579",1954-04-28,332,NA
"1580",1954-04-29,243,NA
"1581",1954-04-30,207,NA
"1582",1954-05-01,183,NA
"1583",1954-05-02,176,NA
"1584",1954-05-03,163,NA
"1585",1954-05-04,218,NA
"1586",1954-05-05,234,NA
"1587",1954-05-06,187,NA
"1588",1954-05-07,159,NA
"1589",1954-05-08,180,NA
"1590",1954-05-09,154,NA
"1591",1954-05-10,157,NA
"1592",1954-05-11,154,NA
"1593",1954-05-12,146,NA
"1594",1954-05-13,139,NA
"1595",1954-05-14,214,NA
"1596",1954-05-15,466,NA
"1597",1954-05-16,873,NA
"1598",1954-05-17,769,NA
"1599",1954-05-18,409,NA
"1600",1954-05-19,375,NA
"1601",1954-05-20,512,NA
"1602",1954-05-21,2480,NA
"1603",1954-05-22,1550,NA
"1604",1954-05-23,620,NA
"1605",1954-05-24,398,NA
"1606",1954-05-25,302,NA
"1607",1954-05-26,252,NA
"1608",1954-05-27,212,NA
"1609",1954-05-28,190,NA
"1610",1954-05-29,175,NA
"1611",1954-05-30,292,NA
"1612",1954-05-31,302,NA
"1613",1954-06-01,180,NA
"1614",1954-06-02,153,NA
"1615",1954-06-03,133,NA
"1616",1954-06-04,129,NA
"1617",1954-06-05,120,NA
"1618",1954-06-06,115,NA
"1619",1954-06-07,104,NA
"1620",1954-06-08,110,NA
"1621",1954-06-09,107,NA
"1622",1954-06-10,107,NA
"1623",1954-06-11,130,NA
"1624",1954-06-12,126,NA
"1625",1954-06-13,107,NA
"1626",1954-06-14,137,NA
"1627",1954-06-15,133,NA
"1628",1954-06-16,372,NA
"1629",1954-06-17,154,NA
"1630",1954-06-18,120,NA
"1631",1954-06-19,117,NA
"1632",1954-06-20,104,NA
"1633",1954-06-21,89,NA
"1634",1954-06-22,92,NA
"1635",1954-06-23,93,NA
"1636",1954-06-24,84,NA
"1637",1954-06-25,69,NA
"1638",1954-06-26,69,NA
"1639",1954-06-27,65,NA
"1640",1954-06-28,57,NA
"1641",1954-06-29,57,NA
"1642",1954-06-30,59,NA
"1643",1954-07-01,52,NA
"1644",1954-07-02,50,NA
"1645",1954-07-03,49,NA
"1646",1954-07-04,52,NA
"1647",1954-07-05,51,NA
"1648",1954-07-06,45,NA
"1649",1954-07-07,43,NA
"1650",1954-07-08,42,NA
"1651",1954-07-09,48,NA
"1652",1954-07-10,53,NA
"1653",1954-07-11,53,NA
"1654",1954-07-12,46,NA
"1655",1954-07-13,40,NA
"1656",1954-07-14,42,NA
"1657",1954-07-15,43,NA
"1658",1954-07-16,58,NA
"1659",1954-07-17,74,NA
"1660",1954-07-18,52,NA
"1661",1954-07-19,50,NA
"1662",1954-07-20,53,NA
"1663",1954-07-21,57,NA
"1664",1954-07-22,80,NA
"1665",1954-07-23,66,NA
"1666",1954-07-24,59,NA
"1667",1954-07-25,47,NA
"1668",1954-07-26,40,NA
"1669",1954-07-27,35,NA
"1670",1954-07-28,38,NA
"1671",1954-07-29,31,NA
"1672",1954-07-30,28,NA
"1673",1954-07-31,28,NA
"1674",1954-08-01,24,NA
"1675",1954-08-02,25,NA
"1676",1954-08-03,52,NA
"1677",1954-08-04,46,NA
"1678",1954-08-05,44,NA
"1679",1954-08-06,34,NA
"1680",1954-08-07,34,NA
"1681",1954-08-08,32,NA
"1682",1954-08-09,31,NA
"1683",1954-08-10,31,NA
"1684",1954-08-11,103,NA
"1685",1954-08-12,108,NA
"1686",1954-08-13,75,NA
"1687",1954-08-14,56,NA
"1688",1954-08-15,42,NA
"1689",1954-08-16,31,NA
"1690",1954-08-17,24,NA
"1691",1954-08-18,22,NA
"1692",1954-08-19,20,NA
"1693",1954-08-20,26,NA
"1694",1954-08-21,25,NA
"1695",1954-08-22,28,NA
"1696",1954-08-23,86,NA
"1697",1954-08-24,45,NA
"1698",1954-08-25,37,NA
"1699",1954-08-26,26,NA
"1700",1954-08-27,20,NA
"1701",1954-08-28,19,NA
"1702",1954-08-29,21,NA
"1703",1954-08-30,21,NA
"1704",1954-08-31,18,NA
"1705",1954-09-01,16,NA
"1706",1954-09-02,15,NA
"1707",1954-09-03,15,NA
"1708",1954-09-04,15,NA
"1709",1954-09-05,13,NA
"1710",1954-09-06,13,NA
"1711",1954-09-07,12,NA
"1712",1954-09-08,12,NA
"1713",1954-09-09,15,NA
"1714",1954-09-10,16,NA
"1715",1954-09-11,13,NA
"1716",1954-09-12,12,NA
"1717",1954-09-13,11,NA
"1718",1954-09-14,10,NA
"1719",1954-09-15,8,NA
"1720",1954-09-16,6.8,NA
"1721",1954-09-17,6.5,NA
"1722",1954-09-18,6.4,NA
"1723",1954-09-19,6.2,NA
"1724",1954-09-20,5.9,NA
"1725",1954-09-21,6.2,NA
"1726",1954-09-22,7,NA
"1727",1954-09-23,6.5,NA
"1728",1954-09-24,6.8,NA
"1729",1954-09-25,5.9,NA
"1730",1954-09-26,5.8,NA
"1731",1954-09-27,5.8,NA
"1732",1954-09-28,6.5,NA
"1733",1954-09-29,6.4,NA
"1734",1954-09-30,6.4,NA
"1735",1954-10-01,6.2,NA
"1736",1954-10-02,5.9,NA
"1737",1954-10-03,5.6,NA
"1738",1954-10-04,5.3,NA
"1739",1954-10-05,4.9,NA
"1740",1954-10-06,4.7,NA
"1741",1954-10-07,4.2,NA
"1742",1954-10-08,4.2,NA
"1743",1954-10-09,4.3,NA
"1744",1954-10-10,4.4,NA
"1745",1954-10-11,5.3,NA
"1746",1954-10-12,5.6,NA
"1747",1954-10-13,6.2,NA
"1748",1954-10-14,6,NA
"1749",1954-10-15,7.5,NA
"1750",1954-10-16,645,NA
"1751",1954-10-17,533,NA
"1752",1954-10-18,111,NA
"1753",1954-10-19,60,NA
"1754",1954-10-20,43,NA
"1755",1954-10-21,34,NA
"1756",1954-10-22,29,NA
"1757",1954-10-23,28,NA
"1758",1954-10-24,27,NA
"1759",1954-10-25,27,NA
"1760",1954-10-26,26,NA
"1761",1954-10-27,26,NA
"1762",1954-10-28,26,NA
"1763",1954-10-29,28,NA
"1764",1954-10-30,34,NA
"1765",1954-10-31,43,NA
"1766",1954-11-01,48,NA
"1767",1954-11-02,60,NA
"1768",1954-11-03,56,NA
"1769",1954-11-04,47,NA
"1770",1954-11-05,60,NA
"1771",1954-11-06,61,NA
"1772",1954-11-07,59,NA
"1773",1954-11-08,53,NA
"1774",1954-11-09,39,NA
"1775",1954-11-10,53,NA
"1776",1954-11-11,57,NA
"1777",1954-11-12,51,NA
"1778",1954-11-13,47,NA
"1779",1954-11-14,47,NA
"1780",1954-11-15,42,NA
"1781",1954-11-16,34,NA
"1782",1954-11-17,48,NA
"1783",1954-11-18,47,NA
"1784",1954-11-19,49,NA
"1785",1954-11-20,70,NA
"1786",1954-11-21,91,NA
"1787",1954-11-22,135,NA
"1788",1954-11-23,114,NA
"1789",1954-11-24,96,NA
"1790",1954-11-25,78,NA
"1791",1954-11-26,75,NA
"1792",1954-11-27,80,NA
"1793",1954-11-28,69,NA
"1794",1954-11-29,69,NA
"1795",1954-11-30,84,NA
"1796",1954-12-01,89,NA
"1797",1954-12-02,111,NA
